,osm_id,FID,country,osm_name,osm_type,lat,lon,clippoly,geometry,PopTot,aez_class,rain_zone
466,1565509219,8166,Libya,Al Hurshah,town,32.764722,12.673888999999999,no,"POLYGON ((12.658333 32.791667, 12.691667 32.791667, 12.691667 32.766667, 12.7 32.766667, 12.7 32.783333, 12.708333 32.783333, 12.708333 32.791667, 12.725 32.791667, 12.725 32.783333, 12.733333 32.783333, 12.733333 32.791667, 12.741667 32.791667, 12.741667 32.783333, 12.75 32.783333, 12.75 32.75, 12.758333 32.75, 12.758333 32.741667, 12.766667 32.741667, 12.766667 32.733333, 12.758333 32.733333, 12.733333 32.733333, 12.733333 32.716667, 12.725 32.716667, 12.725 32.725, 12.708333 32.725, 12.708333 32.741667, 12.691667 32.741667, 12.691667 32.75, 12.666667 32.75, 12.666667 32.733333, 12.658333 32.733333, 12.658333 32.741667, 12.65 32.741667, 12.65 32.733333, 12.641667 32.733333, 12.641667 32.741667, 12.633333 32.741667, 12.633333 32.75, 12.616667 32.75, 12.616667 32.758333, 12.6 32.758333, 12.6 32.783333, 12.633333 32.783333, 12.633333 32.775, 12.641667 32.775, 12.641667 32.766667, 12.65 32.766667, 12.65 32.775, 12.658333 32.775, 12.658333 32.791667))",86880.0,Subtropic - warm / semiarid,Arid
467,1565509498,9204,Libya,???????,town,31.946447999999997,12.217953,no,"POLYGON ((12.241667 31.958333, 12.25 31.958333, 12.25 31.941667, 12.258333 31.941667, 12.258333 31.908333, 12.25 31.908333, 12.25 31.916667, 12.241667 31.916667, 12.241667 31.933333, 12.225 31.933333, 12.225 31.925, 12.216667 31.925, 12.216667 31.95, 12.225 31.95, 12.225 31.941667, 12.233333 31.941667, 12.241667 31.941667, 12.241667 31.958333))",7857.0,Subtropic - warm / arid,Arid
468,1565511190,12643,Libya,?????,town,29.2962533,21.6498982,no,"POLYGON ((21.641667 29.308333, 21.666667 29.308333, 21.666667 29.3, 21.658333 29.3, 21.65 29.3, 21.65 29.291667, 21.641667 29.291667, 21.641667 29.308333))",3485.0,Subtropic - warm / arid,Arid
469,1565511354,8256,Libya,???,town,32.751944,21.626667,no,"POLYGON ((21.616667 32.758333, 21.633333 32.758333, 21.633333 32.741667, 21.625 32.741667, 21.625 32.75, 21.616667 32.75, 21.616667 32.758333))",5484.0,Subtropic - warm / semiarid,Arid
470,1565512848,14007,Libya,?????? Azwaiya,town,27.5738026,14.226808600000002,no,"POLYGON ((14.208333 27.583333, 14.233333 27.583333, 14.233333 27.575, 14.225 27.575, 14.208333 27.575, 14.208333 27.566667, 14.2 27.566667, 14.2 27.575, 14.208333 27.575, 14.208333 27.583333))",3092.0,Subtropic - warm / arid,Arid
471,1574963951,8542,Libya,?????,town,32.532222,20.572222,no,"POLYGON ((20.566667 32.541667, 20.6 32.541667, 20.6 32.525, 20.591667 32.525, 20.575 32.525, 20.575 32.516667, 20.566667 32.516667, 20.566667 32.541667))",8356.0,Subtropic - warm / semiarid,Arid
472,2147483647,14256,Libya,??????,town,26.5863816,12.820791900000001,no,"POLYGON ((12.816667 26.6, 12.833333 26.6, 12.833333 26.583333, 12.825 26.583333, 12.808333 26.583333, 12.808333 26.591667, 12.816667 26.591667, 12.816667 26.6))",5852.0,Subtropic - warm / arid,Arid
473,2147483647,8412,Libya,???? ??????,town,32.6387925,14.2797505,no,"POLYGON ((14.25 32.666667, 14.258333 32.666667, 14.258333 32.658333, 14.275 32.658333, 14.275 32.65, 14.283333 32.65, 14.283333 32.641667, 14.291667 32.641667, 14.291667 32.633333, 14.283333 32.633333, 14.258333 32.633333, 14.258333 32.641667, 14.241667 32.641667, 14.241667 32.65, 14.25 32.65, 14.25 32.666667))",31417.0,Subtropic - warm / semiarid,Arid
474,50789916,10019,Morocco,Moulay Ali Chérif ????? ??? ??????,town,31.284734999999998,-4.266987,no,"POLYGON ((-4.25 31.3, -4.241667 31.3, -4.241667 31.291667, -4.25 31.291667, -4.25 31.275, -4.275 31.275, -4.275 31.291667, -4.258333 31.291667, -4.25 31.291667, -4.25 31.3))",7323.0,Subtropic - warm / arid,Arid
475,60107470,6821,Morocco,Skhirat ?????? ????????,town,33.850671999999996,-7.028026,no,"POLYGON ((-6.775 34.091667, -6.766667 34.091667, -6.766667 34.083333, -6.75 34.083333, -6.75 34.091667, -6.733333 34.091667, -6.733333 34.075, -6.741667 34.075, -6.741667 34.066667, -6.75 34.066667, -6.758333 34.066667, -6.758333 34.05, -6.766667 34.05, -6.766667 34.033333, -6.758333 34.033333, -6.758333 34.025, -6.733333 34.025, -6.733333 34.008333, -6.716667 34.008333, -6.716667 34, -6.708333 34, -6.708333 33.991667, -6.716667 33.991667, -6.716667 33.983333, -6.741667 33.983333, -6.741667 33.991667, -6.75 33.991667, -6.75 34.016667, -6.758333 34.016667, -6.758333 34.008333, -6.766667 34.008333, -6.766667 33.991667, -6.775 33.991667, -6.775 34, -6.783333 34, -6.783333 34.008333, -6.775 34.008333, -6.775 34.016667, -6.791667 34.016667, -6.791667 34.008333, -6.8 34.008333, -6.808333 34.008333, -6.808333 33.991667, -6.791667 33.991667, -6.791667 33.983333, -6.8 33.983333, -6.808333 33.983333, -6.808333 33.958333, -6.8 33.958333, -6.8 33.941667, -6.791667 33.941667, -6.791667 33.933333, -6.775 33.933333, -6.775 33.916667, -6.783333 33.916667, -6.791667 33.916667, -6.791667 33.925, -6.8 33.925, -6.8 33.933333, -6.808333 33.933333, -6.808333 33.908333, -6.825 33.908333, -6.825 33.933333, -6.833333 33.933333, -6.833333 33.95, -6.841667 33.95, -6.841667 33.941667, -6.85 33.941667, -6.875 33.941667, -6.875 33.933333, -6.883333 33.933333, -6.883333 33.908333, -6.891667 33.908333, -6.891667 33.9, -6.9 33.9, -6.908333 33.9, -6.908333 33.891667, -6.9 33.891667, -6.9 33.883333, -6.891667 33.883333, -6.891667 33.875, -6.9 33.875, -6.9 33.866667, -6.908333 33.866667, -6.908333 33.85, -6.916667 33.85, -6.916667 33.841667, -6.908333 33.841667, -6.908333 33.833333, -6.9 33.833333, -6.9 33.816667, -6.908333 33.816667, -6.925 33.816667, -6.925 33.808333, -6.95 33.808333, -6.95 33.841667, -6.958333 33.841667, -6.958333 33.858333, -6.95 33.858333, -6.941667 33.858333, -6.941667 33.866667, -6.933333 33.866667, -6.933333 33.883333, -6.95 33.883333, -6.95 33.891667, -6.958333 33.891667, -6.958333 33.883333, -6.975 33.883333, -6.975 33.891667, -6.966667 33.891667, -6.966667 33.908333, -6.983333 33.908333, -6.983333 33.9, -6.991667 33.9, -6.991667 33.891667, -6.983333 33.891667, -6.983333 33.875, -6.975 33.875, -6.975 33.866667, -6.983333 33.866667, -7 33.866667, -7 33.858333, -7.008333 33.858333, -7.008333 33.85, -7.016667 33.85, -7.016667 33.841667, -7.025 33.841667, -7.033333 33.841667, -7.033333 33.833333, -7.041667 33.833333, -7.041667 33.825, -7.058333 33.825, -7.058333 33.833333, -7.066667 33.833333, -7.066667 33.841667, -7.058333 33.841667, -7.05 33.841667, -7.05 33.858333, -7.075 33.858333, -7.075 33.866667, -7.066667 33.866667, -7.066667 33.875, -7.041667 33.875, -7.033333 33.875, -7.033333 33.883333, -7.025 33.883333, -7.025 33.891667, -7.008333 33.891667, -7 33.891667, -7 33.908333, -6.991667 33.908333, -6.983333 33.908333, -6.983333 33.916667, -6.975 33.916667, -6.975 33.925, -6.966667 33.925, -6.966667 33.933333, -6.958333 33.933333, -6.95 33.933333, -6.95 33.941667, -6.941667 33.941667, -6.941667 33.95, -6.933333 33.95, -6.933333 33.958333, -6.925 33.958333, -6.925 33.941667, -6.908333 33.941667, -6.908333 33.95, -6.9 33.95, -6.9 33.958333, -6.908333 33.958333, -6.908333 33.975, -6.9 33.975, -6.9 33.983333, -6.891667 33.983333, -6.891667 33.991667, -6.883333 33.991667, -6.883333 34, -6.875 34, -6.875 34.008333, -6.866667 34.008333, -6.866667 34.016667, -6.858333 34.016667, -6.858333 34.025, -6.85 34.025, -6.85 34.033333, -6.841667 34.033333, -6.841667 34.041667, -6.833333 34.041667, -6.833333 34.05, -6.825 34.05, -6.825 34.058333, -6.816667 34.058333, -6.816667 34.066667, -6.808333 34.066667, -6.808333 34.075, -6.8 34.075, -6.8 34.083333, -6.783333 34.083333, -6.775 34.083333, -6.775 34.091667))",1915149.0,Subtropic - warm / subhumid,Arid
476,63439010,7036,Morocco,Tiflet ?????? ?????,town,33.894009000000004,-6.316730000000001,no,"POLYGON ((-6.35 33.908333, -6.333333 33.908333, -6.333333 33.9, -6.325 33.9, -6.325 33.908333, -6.316667 33.908333, -6.316667 33.9, -6.291667 33.9, -6.291667 33.883333, -6.333333 33.883333, -6.333333 33.891667, -6.35 33.891667, -6.35 33.908333))",50063.0,Subtropic - warm / subhumid,Arid
477,206385199,7495,Morocco,Ifrane ????? ?????,town,33.527605,-5.107408,no,"POLYGON ((-5.125 33.541667, -5.116667 33.541667, -5.116667 33.533333, -5.108333 33.533333, -5.108333 33.541667, -5.1 33.541667, -5.1 33.525, -5.108333 33.525, -5.108333 33.516667, -5.116667 33.516667, -5.116667 33.508333, -5.125 33.508333, -5.125 33.516667, -5.133333 33.516667, -5.133333 33.533333, -5.125 33.533333, -5.125 33.541667))",17924.0,Subtropic - cool / subhumid,Arid
478,206385324,7611,Morocco,Azrou ???? ????,town,33.436116999999996,-5.221913,no,"POLYGON ((-5.216667 33.466667, -5.2 33.466667, -5.2 33.458333, -5.208333 33.458333, -5.216667 33.458333, -5.216667 33.441667, -5.2 33.441667, -5.2 33.433333, -5.208333 33.433333, -5.216667 33.433333, -5.216667 33.425, -5.233333 33.425, -5.233333 33.45, -5.25 33.45, -5.25 33.458333, -5.225 33.458333, -5.216667 33.458333, -5.216667 33.466667))",22388.0,Subtropic - cool / subhumid,Arid
479,206385718,7330,Morocco,El Hajeb ????? ??????,town,33.690156,-5.371938,no,"POLYGON ((-5.375 33.7, -5.358333 33.7, -5.358333 33.691667, -5.35 33.691667, -5.35 33.683333, -5.358333 33.683333, -5.366667 33.683333, -5.366667 33.658333, -5.375 33.658333, -5.375 33.683333, -5.383333 33.683333, -5.383333 33.691667, -5.375 33.691667, -5.375 33.7))",16101.0,Subtropic - cool / subhumid,Arid
480,206386985,9564,Morocco,Erfoud ????? ?????,town,31.432406099999998,-4.2342572,no,"POLYGON ((-4.225 31.475, -4.208333 31.475, -4.208333 31.458333, -4.216667 31.458333, -4.216667 31.45, -4.208333 31.45, -4.208333 31.441667, -4.216667 31.441667, -4.216667 31.433333, -4.225 31.433333, -4.225 31.425, -4.233333 31.425, -4.241667 31.425, -4.241667 31.416667, -4.25 31.416667, -4.25 31.425, -4.241667 31.425, -4.241667 31.433333, -4.25 31.433333, -4.25 31.441667, -4.275 31.441667, -4.275 31.433333, -4.283333 31.433333, -4.283333 31.441667, -4.275 31.441667, -4.275 31.45, -4.266667 31.45, -4.266667 31.458333, -4.258333 31.458333, -4.258333 31.466667, -4.25 31.466667, -4.25 31.458333, -4.241667 31.458333, -4.241667 31.466667, -4.233333 31.466667, -4.225 31.466667, -4.225 31.475))",43466.0,Subtropic - cool / arid,Arid
481,206387129,8340,Morocco,Midelt ????? ?????,town,32.680347,-4.739897,no,"POLYGON ((-4.741667 32.708333, -4.725 32.708333, -4.725 32.7, -4.716667 32.7, -4.716667 32.675, -4.725 32.675, -4.725 32.666667, -4.758333 32.666667, -4.758333 32.7, -4.75 32.7, -4.741667 32.7, -4.741667 32.708333))",38938.0,Subtropic - cool / semiarid,Arid
482,245408229,12465,Morocco,Mirleft ?????? ??????,town,29.579707,-10.031733000000001,no,"POLYGON ((-10.041667 29.591667, -10.033333 29.591667, -10.033333 29.583333, -10.025 29.583333, -10.025 29.575, -10.033333 29.575, -10.033333 29.566667, -10.041667 29.566667, -10.041667 29.575, -10.05 29.575, -10.05 29.583333, -10.041667 29.583333, -10.041667 29.591667))",4673.0,Subtropic - warm / arid,Arid
483,256919926,12559,Morocco,Sidi Ifni ???? ???? ???? ????,town,29.379125300000002,-10.1715632,no,"POLYGON ((-10.158333 29.408333, -10.15 29.408333, -10.15 29.383333, -10.158333 29.383333, -10.166667 29.383333, -10.166667 29.366667, -10.183333 29.366667, -10.183333 29.383333, -10.175 29.383333, -10.166667 29.383333, -10.166667 29.391667, -10.158333 29.391667, -10.158333 29.408333))",8503.0,Subtropic - warm / arid,Arid
484,267352453,12412,Morocco,Tata ???? ????,town,29.746391999999997,-7.969605099999999,no,"POLYGON ((-7.983333 29.783333, -7.975 29.783333, -7.975 29.766667, -7.966667 29.766667, -7.966667 29.75, -7.958333 29.75, -7.958333 29.733333, -7.966667 29.733333, -7.975 29.733333, -7.975 29.741667, -7.983333 29.741667, -7.983333 29.758333, -7.991667 29.758333, -7.991667 29.775, -7.983333 29.775, -7.983333 29.783333))",15729.0,Subtropic - warm / arid,Arid
485,332035940,5266,Morocco,Chefchaouen ?????? ??????,town,35.168774799999994,-5.2683454,no,"POLYGON ((-5.283333 35.208333, -5.275 35.208333, -5.275 35.2, -5.283333 35.2, -5.283333 35.191667, -5.275 35.191667, -5.275 35.183333, -5.266667 35.183333, -5.266667 35.175, -5.258333 35.175, -5.258333 35.166667, -5.25 35.166667, -5.25 35.158333, -5.241667 35.158333, -5.241667 35.15, -5.25 35.15, -5.25 35.141667, -5.258333 35.141667, -5.258333 35.15, -5.275 35.15, -5.275 35.166667, -5.283333 35.166667, -5.283333 35.158333, -5.291667 35.158333, -5.291667 35.166667, -5.283333 35.166667, -5.283333 35.183333, -5.291667 35.183333, -5.291667 35.2, -5.283333 35.2, -5.283333 35.208333))",17676.0,Subtropic - warm / subhumid,Arid
486,351090944,12997,Morocco,Taghjijt ??????? ??????,town,29.0607261,-9.4233205,no,"POLYGON ((-9.433332999999999 29.066667, -9.416667 29.066667, -9.416667 29.05, -9.425000000000001 29.05, -9.433332999999999 29.05, -9.433332999999999 29.041667, -9.441667000000001 29.041667, -9.441667000000001 29.058333, -9.433332999999999 29.058333, -9.433332999999999 29.066667))",7857.0,Subtropic - warm / arid,Arid
487,351100571,12792,Morocco,Bouizakarne ????????? ?? ??????,town,29.177425,-9.711408,no,"POLYGON ((-9.708333 29.191667, -9.691667000000001 29.191667, -9.691667000000001 29.183333, -9.699999999999999 29.183333, -9.699999999999999 29.175, -9.708333 29.175, -9.708333 29.166667, -9.716666999999999 29.166667, -9.716666999999999 29.175, -9.725 29.175, -9.725 29.183333, -9.716666999999999 29.183333, -9.708333 29.183333, -9.708333 29.191667))",9623.0,Subtropic - warm / arid,Arid
488,351141885,11594,Morocco,Taznakht ??????? ???????,town,30.5772847,-7.204836999999999,no,"POLYGON ((-7.208333 30.591667, -7.2 30.591667, -7.2 30.566667, -7.208333 30.566667, -7.208333 30.591667))",3979.0,Subtropic - cool / arid,Arid
489,387808365,12431,Morocco,Tafraout ??????? ???????,town,29.720471999999997,-8.974452900000001,no,"POLYGON ((-8.975 29.733333, -8.966666999999999 29.733333, -8.966666999999999 29.716667, -8.975 29.716667, -8.983333 29.716667, -8.983333 29.725, -8.975 29.725, -8.975 29.733333))",2720.0,Subtropic - cool / arid,Arid
490,387836972,11901,Morocco,Zagora ?????? ??????,town,30.328034999999996,-5.837139,no,"POLYGON ((-5.85 30.408333, -5.841667 30.408333, -5.841667 30.4, -5.833333 30.4, -5.833333 30.391667, -5.841667 30.391667, -5.841667 30.383333, -5.833333 30.383333, -5.833333 30.375, -5.825 30.375, -5.825 30.366667, -5.833333 30.366667, -5.833333 30.35, -5.825 30.35, -5.825 30.333333, -5.833333 30.333333, -5.833333 30.316667, -5.841667 30.316667, -5.85 30.316667, -5.85 30.325, -5.841667 30.325, -5.841667 30.333333, -5.85 30.333333, -5.85 30.391667, -5.841667 30.391667, -5.841667 30.4, -5.85 30.4, -5.85 30.408333))",32516.0,Subtropic - warm / arid,Arid
491,389620291,11648,Morocco,Taliouine ??????? ??????,town,30.531462899999994,-7.921520699999999,no,"POLYGON ((-7.958333 30.55, -7.941667 30.55, -7.941667 30.541667, -7.925 30.541667, -7.925 30.533333, -7.908333 30.533333, -7.908333 30.525, -7.933333 30.525, -7.933333 30.533333, -7.941667 30.533333, -7.941667 30.541667, -7.958333 30.541667, -7.958333 30.55))",4359.0,Subtropic - cool / arid,Arid
492,389805207,4844,Morocco,Oued Laou ??? ??? ??? ???,town,35.450492,-5.093029,no,"POLYGON ((-5.108333 35.458333, -5.091667 35.458333, -5.091667 35.45, -5.083333 35.45, -5.083333 35.441667, -5.091667 35.441667, -5.091667 35.433333, -5.108333 35.433333, -5.108333 35.458333))",6166.0,Subtropic - warm / subhumid,Arid
493,389902312,5768,Morocco,Issaguen ????? ?????,town,34.916794,-4.569654,no,"POLYGON ((-4.575 34.925, -4.541667 34.925, -4.541667 34.916667, -4.55 34.916667, -4.558333 34.916667, -4.558333 34.908333, -4.575 34.908333, -4.575 34.925))",7298.0,Subtropic - cool / subhumid,Arid
494,391616757,7915,Morocco,Tendrara ??????? ???????,town,33.049438,-2.000089,no,"POLYGON ((-2.008333 33.058333, -1.991667 33.058333, -1.991667 33.041667, -2.008333 33.041667, -2.008333 33.058333))",5781.0,Subtropic - cool / arid,Arid
495,401292573,8865,Morocco,Bni Tadjite ??? ?????? ??? ??????,town,32.289782,-3.466617,no,"POLYGON ((-3.475 32.308333, -3.466667 32.308333, -3.466667 32.3, -3.458333 32.3, -3.458333 32.283333, -3.475 32.283333, -3.475 32.308333))",6340.0,Subtropic - cool / arid,Arid
496,412359194,8098,Morocco,Zaida ????? ?????,town,32.819264399999994,-4.960229099999999,no,"POLYGON ((-4.958333 32.833333, -4.95 32.833333, -4.95 32.816667, -4.958333 32.816667, -4.975 32.816667, -4.975 32.825, -4.966667 32.825, -4.958333 32.825, -4.958333 32.833333))",3823.0,Subtropic - cool / semiarid,Arid
497,429576678,9327,Morocco,Sidi Zouine ??? ???? ???? ??????,town,31.668164500000003,-8.3461335,no,"POLYGON ((-8.358333 31.675, -8.333333 31.675, -8.333333 31.666667, -8.341666999999999 31.666667, -8.341666999999999 31.658333, -8.358333 31.658333, -8.358333 31.675))",9092.0,Subtropic - warm / semiarid,Arid
498,431291872,7274,Morocco,Imouzzer Kandar ??????? ???? ??????? ????,town,33.733422999999995,-5.010495,no,"POLYGON ((-5.016667 33.741667, -5 33.741667, -5 33.725, -4.991667 33.725, -4.991667 33.716667, -5 33.716667, -5.008333 33.716667, -5.008333 33.708333, -5.016667 33.708333, -5.016667 33.716667, -5.025 33.716667, -5.025 33.733333, -5.016667 33.733333, -5.016667 33.741667))",11313.0,Subtropic - cool / subhumid,Arid
499,431291966,7140,Morocco,Sefrou ???? ????,town,33.824898,-4.833336,no,"POLYGON ((-4.841667 33.85, -4.833333 33.85, -4.833333 33.841667, -4.816667 33.841667, -4.816667 33.833333, -4.808333 33.833333, -4.808333 33.825, -4.8 33.825, -4.8 33.816667, -4.808333 33.816667, -4.825 33.816667, -4.825 33.808333, -4.841667 33.808333, -4.841667 33.816667, -4.858333 33.816667, -4.858333 33.825, -4.85 33.825, -4.85 33.841667, -4.841667 33.841667, -4.841667 33.85))",65073.0,Subtropic - warm / subhumid,Arid
500,441902349,8634,Morocco,Tounfite ?????? ??????,town,32.472297,-5.2439123,no,"POLYGON ((-5.233333 32.483333, -5.225 32.483333, -5.225 32.475, -5.233333 32.475, -5.233333 32.466667, -5.241667 32.466667, -5.241667 32.458333, -5.25 32.458333, -5.25 32.466667, -5.258333 32.466667, -5.258333 32.475, -5.241667 32.475, -5.233333 32.475, -5.233333 32.483333))",4797.0,Subtropic - cool / semiarid,Arid
501,442664929,7693,Morocco,Boulemane ?????? ??????,town,33.365969,-4.730090799999999,no,"POLYGON ((-4.741667 33.375, -4.725 33.375, -4.725 33.358333, -4.741667 33.358333, -4.741667 33.375))",4722.0,Subtropic - cool / semiarid,Arid
502,522044209,11690,Morocco,Aourir ????? ?????,town,30.498084999999996,-9.671097,no,"POLYGON ((-9.658333000000001 30.525, -9.65 30.525, -9.65 30.491667, -9.658333000000001 30.491667, -9.675000000000001 30.491667, -9.675000000000001 30.508333, -9.683332999999999 30.508333, -9.683332999999999 30.516667, -9.666667 30.516667, -9.666667 30.508333, -9.658333000000001 30.508333, -9.658333000000001 30.525))",12139.0,Subtropic - warm / semiarid,Arid
503,537993095,6139,Morocco,Souk El Arba Du Gharb ??? ?????? ? ????? ??? ???????? ?????,town,34.6875201,-6.0002583,no,"POLYGON ((-6 34.7, -5.983333 34.7, -5.983333 34.691667, -5.975 34.691667, -5.975 34.683333, -5.966667 34.683333, -5.966667 34.675, -5.975 34.675, -5.983333 34.675, -5.983333 34.666667, -6 34.666667, -6 34.675, -6.025 34.675, -6.025 34.691667, -6.008333 34.691667, -6 34.691667, -6 34.7))",22080.0,Subtropic - warm / subhumid,Arid
504,544685081,5285,Morocco,Imzouren ?????? ??????,town,35.146294399999995,-3.8497277,no,"POLYGON ((-3.858333 35.2, -3.85 35.2, -3.85 35.191667, -3.858333 35.191667, -3.858333 35.175, -3.85 35.175, -3.85 35.166667, -3.841667 35.166667, -3.841667 35.158333, -3.833333 35.158333, -3.833333 35.15, -3.841667 35.15, -3.841667 35.125, -3.85 35.125, -3.85 35.133333, -3.858333 35.133333, -3.858333 35.125, -3.875 35.125, -3.875 35.133333, -3.866667 35.133333, -3.866667 35.15, -3.858333 35.15, -3.858333 35.166667, -3.866667 35.166667, -3.866667 35.158333, -3.875 35.158333, -3.875 35.183333, -3.866667 35.183333, -3.866667 35.191667, -3.858333 35.191667, -3.858333 35.2))",25756.0,Subtropic - warm / subhumid,Arid
505,589087793,8258,Morocco,Oualidia ????????? ????????,town,32.7314358,-9.0340271,no,"POLYGON ((-9.025 32.75, -9.016667 32.75, -9.016667 32.733333, -9.025 32.733333, -9.025 32.725, -9.050000000000001 32.725, -9.050000000000001 32.741667, -9.033333000000001 32.741667, -9.025 32.741667, -9.025 32.75))",7091.0,Subtropic - warm / semiarid,Arid
506,606940190,12268,Morocco,Ait Baha ??? ???? ??? ????,town,30.070334000000003,-9.154578,no,"POLYGON ((-9.166667 30.075, -9.15 30.075, -9.15 30.066667, -9.166667 30.066667, -9.166667 30.075))",2225.0,Subtropic - warm / semiarid,Arid
507,624638565,8471,Morocco,Kasba Tadla ???? ????? ???? ?????,town,32.602894,-6.269705999999999,no,"POLYGON ((-6.275 32.616667, -6.25 32.616667, -6.25 32.608333, -6.258333 32.608333, -6.258333 32.6, -6.25 32.6, -6.25 32.591667, -6.258333 32.591667, -6.258333 32.583333, -6.266667 32.583333, -6.266667 32.591667, -6.283333 32.591667, -6.283333 32.608333, -6.275 32.608333, -6.275 32.616667))",26186.0,Subtropic - warm / subhumid,Arid
508,626127748,9300,Morocco,Goulmima ??????? ??????,town,31.692627,-4.953262,no,"POLYGON ((-4.983333 31.716667, -4.975 31.716667, -4.975 31.708333, -4.966667 31.708333, -4.966667 31.691667, -4.958333 31.691667, -4.958333 31.7, -4.941667 31.7, -4.941667 31.691667, -4.925 31.691667, -4.925 31.683333, -4.933333 31.683333, -4.958333 31.683333, -4.958333 31.675, -4.983333 31.675, -4.983333 31.683333, -4.991667 31.683333, -4.991667 31.691667, -4.983333 31.691667, -4.983333 31.716667))",21687.0,Subtropic - cool / arid,Arid
509,663766321,8904,Morocco,Er-Rich ????? ?????,town,32.25677,-4.498189,no,"POLYGON ((-4.491667 32.275, -4.483333 32.275, -4.483333 32.258333, -4.475 32.258333, -4.475 32.25, -4.483333 32.25, -4.508333 32.25, -4.508333 32.266667, -4.5 32.266667, -4.491667 32.266667, -4.491667 32.275))",12720.0,Subtropic - cool / arid,Arid
510,843853080,6321,Morocco,Taounate ?????? ??????,town,34.538476,-4.635994,no,"POLYGON ((-4.65 34.575, -4.633333 34.575, -4.633333 34.566667, -4.625 34.566667, -4.625 34.558333, -4.633333 34.558333, -4.633333 34.533333, -4.625 34.533333, -4.625 34.525, -4.633333 34.525, -4.641667 34.525, -4.641667 34.516667, -4.65 34.516667, -4.65 34.525, -4.641667 34.525, -4.641667 34.533333, -4.65 34.533333, -4.65 34.541667, -4.658333 34.541667, -4.658333 34.558333, -4.641667 34.558333, -4.633333 34.558333, -4.633333 34.566667, -4.65 34.566667, -4.65 34.575))",20206.0,Subtropic - warm / subhumid,Arid
511,921785476,9256,Morocco,El Attaouia ????????? ????????,town,31.835876799999998,-7.3133564,no,"POLYGON ((-7.325 31.841667, -7.3 31.841667, -7.3 31.825, -7.325 31.825, -7.325 31.841667))",7839.0,Subtropic - warm / semiarid,Arid
512,959654244,7827,Morocco,M'rirt ????? ?????,town,33.163826,-5.565428,no,"POLYGON ((-5.566667 33.183333, -5.558333 33.183333, -5.558333 33.175, -5.55 33.175, -5.55 33.158333, -5.558333 33.158333, -5.558333 33.15, -5.575 33.15, -5.575 33.158333, -5.583333 33.158333, -5.583333 33.175, -5.575 33.175, -5.566667 33.175, -5.566667 33.183333))",18941.0,Subtropic - cool / subhumid,Arid
513,1016266404,5949,Morocco,Ouazzane ????? ????,town,34.796757,-5.578493,no,"POLYGON ((-5.55 34.833333, -5.541667 34.833333, -5.541667 34.825, -5.55 34.825, -5.55 34.808333, -5.541667 34.808333, -5.541667 34.8, -5.55 34.8, -5.558333 34.8, -5.558333 34.791667, -5.566667 34.791667, -5.575 34.791667, -5.575 34.783333, -5.583333 34.783333, -5.583333 34.791667, -5.6 34.791667, -5.6 34.8, -5.608333 34.8, -5.608333 34.808333, -5.583333 34.808333, -5.575 34.808333, -5.575 34.816667, -5.583333 34.816667, -5.583333 34.825, -5.575 34.825, -5.575 34.816667, -5.566667 34.816667, -5.566667 34.825, -5.558333 34.825, -5.55 34.825, -5.55 34.833333))",38630.0,Subtropic - warm / subhumid,Arid
514,1016372473,6370,Morocco,Jorf El Melha ???? ????? ??? ??????,town,34.488696000000004,-5.509151,no,"POLYGON ((-5.516667 34.525, -5.508333 34.525, -5.508333 34.516667, -5.5 34.516667, -5.5 34.483333, -5.508333 34.483333, -5.516667 34.483333, -5.516667 34.5, -5.508333 34.5, -5.508333 34.516667, -5.516667 34.516667, -5.516667 34.525))",6368.0,Subtropic - warm / subhumid,Arid
515,1017801605,6836,Morocco,Moulay Idriss Zerhoun ????? ???? ????? ????? ?????,town,34.055188,-5.525518,no,"POLYGON ((-5.516667 34.066667, -5.508333 34.066667, -5.508333 34.058333, -5.516667 34.058333, -5.516667 34.05, -5.533333 34.05, -5.533333 34.058333, -5.525 34.058333, -5.516667 34.058333, -5.516667 34.066667))",4290.0,Subtropic - warm / subhumid,Arid
516,1035267187,11416,Morocco,Aoulouz ????? ?????,town,30.673307,-8.180695,no,"POLYGON ((-8.166667 30.716667, -8.158333000000001 30.716667, -8.158333000000001 30.708333, -8.15 30.708333, -8.15 30.675, -8.158333000000001 30.675, -8.166667 30.675, -8.166667 30.666667, -8.175000000000001 30.666667, -8.183332999999999 30.666667, -8.183332999999999 30.658333, -8.191667000000001 30.658333, -8.191667000000001 30.675, -8.183332999999999 30.675, -8.175000000000001 30.675, -8.175000000000001 30.683333, -8.166667 30.683333, -8.158333000000001 30.683333, -8.158333000000001 30.691667, -8.166667 30.691667, -8.166667 30.7, -8.158333000000001 30.7, -8.158333000000001 30.708333, -8.166667 30.708333, -8.166667 30.716667))",26534.0,Subtropic - warm / arid,Arid
