Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
37,Central African Republic,22011,Gross National Income,6129,Annual growth US$,%,,,6.211503,Fc,14.733073,Fc,17.451058,Fc,4.069578,Fc,35.027331,Fc,19.574984,Fc,12.483227,Fc,20.739824,Fc,13.662808,Fc,14.991953,Fc,-12.69471,Fc,6.151582,Fc,-12.55767,Fc,-3.060823,Fc,36.518396,Fc,29.4228,Fc,6.038267,Fc,5.142423,Fc,-2.352115,Fc,17.37791,Fc,-4.020167,Fc,2.583733,Fc,-9.765185,Fc,-34.100331,Fc,31.794513,Fc,-9.839238,Fc,-6.558105,Fc,2.88554,Fc,4.504104,Fc,-9.06839,Fc,2.504225,Fc,6.291363,Fc,15.718933,Fc,10.436365,Fc,6.905568,Fc,8.779961,Fc,13.84763,Fc,16.338989,Fc,0.683587,Fc,0.99929,Fc,11.362992,Fc,-1.21532,Fc,-30.574942,Fc,12.197722,Fc,-6.978014,Fc,10.51028,Fc
37,Central African Republic,22039,Gross National Income per capita,6119,Value US$,,107.121411,Fc,111.585362,Fc,125.618908,Fc,144.758485,Fc,147.69988,Fc,195.297862,Fc,228.428273,Fc,251.093268,Fc,295.907799,Fc,327.798062,Fc,366.815092,Fc,311.109292,Fc,320.410778,Fc,271.825943,Fc,256.042888,Fc,340.465555,Fc,430.387791,Fc,446.725297,Fc,460.177724,Fc,439.902061,Fc,504.560182,Fc,472.252913,Fc,471.750555,Fc,414.253755,Fc,265.769705,Fc,341.379644,Fc,300.350277,Fc,274.150904,Fc,275.783087,Fc,282.002123,Fc,251.069784,Fc,252.171517,Fc,262.86398,Fc,298.526037,Fc,323.716117,Fc,339.961035,Fc,363.309894,Fc,406.457248,Fc,465.295852,Fc,462.217338,Fc,462.187831,Fc,511.529293,Fc,503.70754,Fc,348.98138,Fc,390.184362,Fc,360.505537,Fc,394.188463,Fc
37,Central African Republic,22071,"Gross Output (Agriculture, Forestry and Fishing)",6109,Value Local Currency,millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371187.6049,Fc,,,,,,,,,,,,,,,,,,,,,,
37,Central African Republic,22071,"Gross Output (Agriculture, Forestry and Fishing)",6110,Value US$,millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.7157,Fc,,,,,,,,,,,,,,,,,,,,,,
37,Central African Republic,22071,"Gross Output (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371187.6049,Fc,,,,,,,,,,,,,,,,,,,,,,
37,Central African Republic,22071,"Gross Output (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.7157,Fc,,,,,,,,,,,,,,,,,,,,,,
39,Chad,22008,Gross Domestic Product,6109,Value Local Currency,millions,98206.5267,XAM,106779.2511,XAM,101570.5072,XAM,99617.22819,XAM,125335.4015,XAM,161221.477,XAM,168774.1558,XAM,175534.6714,XAM,192006.2284,XAM,163191.2721,XAM,166714.5316,XAM,251909.8467,XAM,284843.6919,XAM,353561.8635,XAM,436843.2468,XAM,443374.4711,XAM,420706.6412,XAM,414512.186,XAM,479941.2943,XAM,485810.9257,XAM,499245.2961,XAM,513442.3936,XAM,501880.7617,XAM,468375.149,XAM,745020.7909,XAM,820238.9546,XAM,939864.5434,XAM,1024232.226,XAM,1179510.846,XAM,1070638.806,XAM,1121907.982,XAM,1425558.206,XAM,1575519.756,XAM,1799911.345,XAM,2652864.753,XAM,3523812,XAM,3897171,XAM,4024601,XAM,4644328,XAM,4450129,XAM,4849321,XAM,5465192.8,XAM,7149339.642,XAM,6821425,XAM,7259554.093,XAM,6916768.583,XAM,6681598.451,XAM
39,Chad,22008,Gross Domestic Product,6110,Value US$,millions,355.30178,XAM,387.785536,XAM,403.013385,XAM,446.936127,XAM,520.701998,XAM,752.271453,XAM,706.31432,XAM,714.485898,XAM,850.880754,XAM,767.158757,XAM,789.070818,XAM,927.054429,XAM,866.823712,XAM,927.823081,XAM,999.740434,XAM,986.892996,XAM,1214.841089,XAM,1379.240458,XAM,1611.361976,XAM,1522.878641,XAM,1833.675592,XAM,1820.027718,XAM,1896.094855,XAM,1654.085613,XAM,1341.884888,XAM,1643.276653,XAM,1837.279012,XAM,1754.815782,XAM,1999.334348,XAM,1738.899327,XAM,1575.765966,XAM,1944.724857,XAM,2260.468323,XAM,3096.886395,XAM,5021.656323,XAM,6680.615783,XAM,7453.135809,XAM,8397.412769,XAM,10371.31195,XAM,9424.519701,XAM,9791.128578,XAM,11582.08364,XAM,14003.83866,XAM,13807.43357,XAM,14683.12002,XAM,11694.60536,XAM,11267.29577,XAM
39,Chad,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",millions,1120731.156,XAM,1141783.564,XAM,1063641.978,XAM,1012125.496,XAM,1150576.041,XAM,1348964.031,XAM,1328530.811,XAM,1229212.978,XAM,1223440.174,XAM,961121.2933,XAM,902995.842,XAM,805425.0575,XAM,848727.1408,XAM,981629.5291,XAM,1031546.851,XAM,1112853.576,XAM,1178923.719,XAM,1222062.35,XAM,1315417.717,XAM,1339482.245,XAM,1382941.454,XAM,1435465.527,XAM,1468476.953,XAM,1442769.683,XAM,1525173.627,XAM,1546504.416,XAM,1579582.855,XAM,1668708.087,XAM,1784142.735,XAM,1775215.828,XAM,1766299.074,XAM,1969735.241,XAM,2137427.511,XAM,2442842.641,XAM,3265397.983,XAM,3523812,XAM,3466885,XAM,4082335,XAM,4135417,XAM,4512295,XAM,5116572,XAM,4993774.272,XAM,5498145.473,XAM,5905008.239,XAM,7269065.142,XAM,7748823.441,XAM,,
39,Chad,22008,Gross Domestic Product,6166,"Value Local Currency, 2010 prices",millions,1062192.642,XAM,1082145.432,XAM,1008085.37,XAM,959259.7194,XAM,1090478.656,XAM,1278504.359,XAM,1259138.416,XAM,1165008.195,XAM,1159536.918,XAM,910919.5905,XAM,855830.1729,XAM,763355.7478,XAM,804396.058,XAM,930356.6313,XAM,977666.65,XAM,1054726.528,XAM,1117345.666,XAM,1158231.062,XAM,1246710.25,XAM,1269517.83,XAM,1310707.059,XAM,1360487.671,XAM,1391774.83,XAM,1367410.313,XAM,1445510.099,XAM,1465726.729,XAM,1497077.401,XAM,1581547.405,XAM,1690952.62,XAM,1682491.987,XAM,1674040.978,XAM,1866851.179,XAM,2025784.474,XAM,2315247.029,XAM,3094838.304,XAM,3339754.729,XAM,3285801.164,XAM,3869104.714,XAM,3919414.112,XAM,4276606.857,XAM,4849321,XAM,5154828.223,XAM,5799181.751,XAM,5457030.028,XAM,5642569.049,XAM,5890842.087,XAM,5690553.456,XAM
39,Chad,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",millions,2124.737145,XAM,2164.649334,XAM,2016.504678,XAM,1918.837203,XAM,2181.318543,XAM,2557.432234,XAM,2518.693932,XAM,2330.402309,XAM,2319.457943,XAM,1822.140932,XAM,1711.943848,XAM,1526.964364,XAM,1609.05858,XAM,1861.021452,XAM,1955.657161,XAM,2109.802443,XAM,2235.061464,XAM,2316.845798,XAM,2493.833485,XAM,2539.456199,XAM,2621.848301,XAM,2721.426016,XAM,2784.010699,XAM,2735.273594,XAM,2891.499037,XAM,2931.938993,XAM,2994.650723,XAM,3163.618712,XAM,3382.465385,XAM,3365.541316,XAM,3348.636497,XAM,3734.32077,XAM,4052.240008,XAM,4631.261005,XAM,6190.701803,XAM,6680.615783,XAM,6572.690782,XAM,7739.491106,XAM,7840.126567,XAM,8554.630381,XAM,9700.248384,XAM,9467.442422,XAM,10423.65411,XAM,11195.00451,XAM,13781.05055,XAM,14690.59989,XAM,,
39,Chad,22008,Gross Domestic Product,6167,"Value US$, 2010 prices",millions,2144.643493,XAM,2184.929614,XAM,2035.397013,XAM,1936.814505,XAM,2201.754994,XAM,2581.392439,XAM,2542.291204,XAM,2352.235504,XAM,2341.188602,XAM,1839.212301,XAM,1727.982797,XAM,1541.270268,XAM,1624.133612,XAM,1878.457087,XAM,1973.979425,XAM,2129.568871,XAM,2256.001425,XAM,2338.551984,XAM,2517.197843,XAM,2563.247989,XAM,2646.412011,XAM,2746.922655,XAM,2810.093684,XAM,2760.899968,XAM,2918.589064,XAM,2959.407897,XAM,3022.707163,XAM,3193.258189,XAM,3414.155203,XAM,3397.072575,XAM,3380.009378,XAM,3769.30707,XAM,4090.204846,XAM,4674.650605,XAM,6248.701574,XAM,6743.205485,XAM,6634.269351,XAM,7812.001255,XAM,7913.579555,XAM,8634.77745,XAM,9791.128578,XAM,10407.96968,XAM,11708.96589,XAM,11018.1369,XAM,11392.75356,XAM,11894.03471,XAM,11489.63753,XAM
39,Chad,22008,Gross Domestic Product,6155,Annual growth Local Currency,%,,,8.729282,Fc,-4.878049,Fc,-1.923077,Fc,25.816993,Fc,28.632035,Fc,4.68466,Fc,4.005658,Fc,9.383649,Fc,-15.007303,Fc,2.158975,Fc,51.102513,Fc,13.073663,Fc,24.12487,Fc,23.554968,Fc,1.495096,Fc,-5.11257,Fc,-1.472393,Fc,15.784604,Fc,1.222989,Fc,2.76535,Fc,2.843712,Fc,-2.251788,Fc,-6.676011,Fc,59.06497,Fc,10.096116,Fc,14.584236,Fc,8.976579,Fc,15.16049,Fc,-9.23027,Fc,4.788653,Fc,27.06552,Fc,10.519497,Fc,14.242385,Fc,47.388634,Fc,32.830443,Fc,10.595316,Fc,3.269808,Fc,15.398471,Fc,-4.181423,Fc,8.970347,Fc,12.700166,Fc,30.815872,Fc,-4.586642,Fc,6.422838,Fc,-4.721854,Fc,-3.4,Fc
39,Chad,22008,Gross Domestic Product,6170,"Annual growth, Local Currency, 2010 prices",%,,,1.878453,FC,-6.843818,FC,-4.843404,FC,13.679188,FC,17.242493,FC,-1.514734,FC,-7.475764,FC,-0.469634,FC,-21.441088,FC,-6.047671,FC,-10.805231,FC,5.376302,FC,15.659024,FC,5.085149,FC,7.88202,FC,5.937002,FC,3.659154,FC,7.639166,FC,1.829421,FC,3.244478,FC,3.797997,FC,2.299702,FC,-1.750608,FC,5.711511,FC,1.398581,FC,2.138917,FC,5.642327,FC,6.917606,FC,-0.500347,FC,-0.502291,FC,11.517651,FC,8.513442,FC,14.288912,FC,33.672056,FC,7.913707,FC,-1.615495,FC,17.752247,FC,1.300285,FC,9.113422,FC,13.391788,FC,6.3,FC,12.5,FC,-5.9,FC,3.4,FC,4.4,FC,-3.4,FC
39,Chad,22008,Gross Domestic Product,6129,Annual growth US$,%,,,9.142582,Fc,3.926874,Fc,10.898581,Fc,16.504791,Fc,44.47255,Fc,-6.109116,Fc,1.156932,Fc,19.08993,Fc,-9.839451,Fc,2.856262,Fc,17.486848,Fc,-6.496999,Fc,7.037113,Fc,7.751193,Fc,-1.285077,Fc,23.097549,Fc,13.532582,Fc,16.829663,Fc,-5.491214,Fc,20.408517,Fc,-0.74429,Fc,4.179449,Fc,-12.763562,Fc,-18.87452,Fc,22.460329,Fc,11.805825,Fc,-4.488335,Fc,13.934144,Fc,-13.026086,Fc,-9.381415,Fc,23.414574,Fc,16.235894,Fc,37.001982,Fc,62.151777,Fc,33.036101,Fc,11.563605,Fc,12.669526,Fc,23.50604,Fc,-9.128954,Fc,3.889948,Fc,18.29161,Fc,20.909493,Fc,-1.402509,Fc,6.342138,Fc,-20.353403,Fc,-3.653903,Fc
39,Chad,22008,Gross Domestic Product,6171,"Annual growth, US$, 2010 prices",%,,,1.878453,Fc,-6.843818,Fc,-4.843404,Fc,13.679188,Fc,17.242493,Fc,-1.514734,Fc,-7.475764,Fc,-0.469634,Fc,-21.441088,Fc,-6.047671,Fc,-10.805231,Fc,5.376302,Fc,15.659024,Fc,5.085149,Fc,7.88202,Fc,5.937002,Fc,3.659154,Fc,7.639166,Fc,1.829421,Fc,3.244478,Fc,3.797997,Fc,2.299702,Fc,-1.750608,Fc,5.711511,Fc,1.398581,Fc,2.138917,Fc,5.642327,Fc,6.917606,Fc,-0.500347,Fc,-0.502291,Fc,11.517651,Fc,8.513442,Fc,14.288912,Fc,33.672056,Fc,7.913707,Fc,-1.615495,Fc,17.752247,Fc,1.300285,Fc,9.113422,Fc,13.391788,Fc,6.3,Fc,12.5,Fc,-5.9,Fc,3.4,Fc,4.4,Fc,-3.4,Fc
39,Chad,22014,Gross Domestic Product per capita,6119,Value US$,,97.515302,Fc,104.073018,Fc,105.636305,Fc,114.375183,Fc,130.191383,Fc,184.021777,Fc,169.289401,Fc,167.956687,Fc,196.252404,Fc,173.537218,Fc,174.881089,Fc,201.089121,Fc,183.83616,Fc,192.131916,Fc,201.802816,Fc,193.830151,Fc,231.706981,Fc,255.032964,Fc,288.550171,Fc,264.018019,Fc,307.825918,Fc,295.935569,Fc,298.640459,Fc,252.316318,Fc,198.148041,Fc,234.729597,Fc,253.728078,Fc,234.186174,Fc,257.670817,Fc,216.231364,Fc,188.882807,Fc,224.485994,Fc,251.116021,Fc,331.104442,Fc,517.16108,Fc,663.614762,Fc,715.162543,Fc,779.291047,Fc,931.510817,Fc,819.324962,Fc,823.66974,Fc,942.502447,Fc,1102.2188,Fc,1051.306964,Fc,1082.072818,Fc,834.767693,Fc,779.606452,Fc
39,Chad,22014,Gross Domestic Product per capita,6107,"Value US$, 2010 prices",US$,588.613874,Fc,586.386541,Fc,533.51037,Fc,495.649157,Fc,550.50591,Fc,631.464108,Fc,609.336303,Fc,552.948187,Fc,539.986231,Fc,416.043985,Fc,382.971346,Fc,334.319834,Fc,344.446608,Fc,388.987476,Fc,398.458033,Fc,418.256748,Fc,430.287782,Fc,432.417597,Fc,450.760214,Fc,444.384496,Fc,444.262993,Fc,446.648208,Fc,442.597936,Fc,421.151184,Fc,430.970429,Fc,422.728955,Fc,417.435606,Fc,426.151238,Fc,440.010527,Fc,422.424475,Fc,405.152589,Fc,435.103526,Fc,454.381933,Fc,499.791526,Fc,643.529753,Fc,669.832071,Fc,636.588553,Fc,724.964082,Fc,710.766872,Fc,750.668355,Fc,823.66974,Fc,846.95787,Fc,921.59319,Fc,838.928103,Fc,839.589197,Fc,849.003075,Fc,794.990718,Fc
39,Chad,22014,Gross Domestic Product per capita,6129,Annual growth US$,%,,,6.724807,Fc,1.502106,Fc,8.272609,Fc,13.828349,Fc,41.347125,Fc,-8.005778,Fc,-0.787241,Fc,16.847032,Fc,-11.574475,Fc,0.774399,Fc,14.986201,Fc,-8.579758,Fc,4.512581,Fc,5.033469,Fc,-3.950721,Fc,19.541248,Fc,10.067018,Fc,13.142304,Fc,-8.501867,Fc,16.592769,Fc,-3.862686,Fc,0.914013,Fc,-15.511676,Fc,-21.4684,Fc,18.46173,Fc,8.093773,Fc,-7.701908,Fc,10.028194,Fc,-16.082323,Fc,-12.647821,Fc,18.849352,Fc,11.862668,Fc,31.853173,Fc,56.192734,Fc,28.318775,Fc,7.767727,Fc,8.966983,Fc,19.533109,Fc,-12.04343,Fc,0.530287,Fc,14.427228,Fc,16.945988,Fc,-4.619032,Fc,2.926439,Fc,-22.854758,Fc,-6.607975,Fc
39,Chad,22014,Gross Domestic Product per capita,6171,"Annual growth, US$, 2010 prices",%,,,-0.378403,Fc,-9.017289,Fc,-7.096622,Fc,11.067658,Fc,14.706145,Fc,-3.504206,Fc,-9.254022,Fc,-2.344154,Fc,-22.952853,Fc,-7.949313,Fc,-12.703695,Fc,3.029068,Fc,12.931139,Fc,2.434669,Fc,4.968833,Fc,2.876471,Fc,0.494974,Fc,4.241876,Fc,-1.414437,Fc,-0.027342,Fc,0.536892,Fc,-0.906815,Fc,-4.845651,Fc,2.331525,Fc,-1.912306,Fc,-1.252185,Fc,2.087898,Fc,3.2522,Fc,-3.996734,Fc,-4.088751,Fc,7.392508,Fc,4.430763,Fc,9.993706,Fc,28.759637,Fc,4.087195,Fc,-4.962963,Fc,13.882676,Fc,-1.958333,Fc,5.613864,Fc,9.724852,Fc,2.827363,Fc,8.812164,Fc,-8.969802,Fc,0.078802,Fc,1.121248,Fc,-6.361856,Fc
39,Chad,22015,Gross Fixed Capital Formation,6109,Value Local Currency,millions,11039.50433,XAM,11646.0705,XAM,11524.75727,XAM,13465.76902,XAM,21229.81602,XAM,31031.92535,XAM,32148.00711,XAM,32499.81549,XAM,31165.00188,XAM,18019.61468,XAM,16064.74612,XAM,24274.23508,XAM,25132.4151,XAM,24994.18932,XAM,27744.36674,XAM,36285.18848,XAM,45926.16875,XAM,58593.24378,XAM,60005.36898,XAM,59689.96881,XAM,66764.60406,XAM,64857.14077,XAM,67300.58424,XAM,61215.1977,XAM,91341.39776,XAM,97111.44961,XAM,117163.7844,XAM,120024.9828,XAM,140603.2467,XAM,154234.1512,XAM,177904.9975,XAM,521458.3539,XAM,852527.1505,XAM,716328.339,XAM,649839.6846,XAM,676955,XAM,868932,XAM,852719,XAM,935581,XAM,982215,XAM,1096539,XAM,1002294.594,XAM,1457905.343,XAM,1470733,XAM,1466112.463,XAM,1169901.475,XAM,873771.0426,XAM
39,Chad,22015,Gross Fixed Capital Formation,6110,Value US$,millions,39.939866,XAM,42.294525,XAM,45.72815,XAM,60.414637,XAM,88.198605,XAM,144.797281,XAM,134.538358,XAM,132.285318,XAM,138.108542,XAM,84.709832,XAM,76.035498,XAM,89.331709,XAM,76.481853,XAM,65.590178,XAM,63.49455,XAM,80.766036,XAM,132.617343,XAM,194.962115,XAM,201.46291,XAM,187.111022,XAM,245.219386,XAM,229.902703,XAM,254.260177,XAM,216.183924,XAM,164.518417,XAM,194.554254,XAM,229.03573,XAM,205.638652,XAM,238.330068,XAM,250.502467,XAM,249.874896,XAM,711.365568,XAM,1223.15865,XAM,1232.498197,XAM,1230.093452,XAM,1283.404522,XAM,1661.787026,XAM,1779.215733,XAM,2089.258642,XAM,2080.142984,XAM,2213.991266,XAM,2124.108014,XAM,2855.686291,XAM,2976.951033,XAM,2965.348144,XAM,1978.02426,XAM,1473.455318,XAM
39,Chad,22015,Gross Fixed Capital Formation,6114,"Value Local Currency, 2005 prices",millions,131415.0779,XAM,139884.6567,XAM,144665.8706,XAM,139884.6567,XAM,194663.7068,XAM,278266.6462,XAM,260507.8519,XAM,227585.7794,XAM,198579.5754,XAM,106127.2159,XAM,87013.40433,XAM,77611.40519,XAM,74885.15076,XAM,41066.1216,XAM,40484.78584,XAM,54166.71597,XAM,71880.54699,XAM,94545.1419,XAM,98566.10109,XAM,97216.30921,XAM,107993.3172,XAM,107302.7197,XAM,114881.6155,XAM,108316.5611,XAM,111095.9409,XAM,103339.1067,XAM,113101.3313,XAM,114279.6603,XAM,122503.8888,XAM,137798.5686,XAM,152711.9026,XAM,423176.3117,XAM,783442.1569,XAM,693860.8386,XAM,640930.1032,XAM,676955,XAM,898845,XAM,864689,XAM,891813,XAM,949628,XAM,1087515,XAM,1259342.37,XAM,1397870.031,XAM,1497118.803,XAM,1742646.287,XAM,1857660.941,XAM,,
39,Chad,22015,Gross Fixed Capital Formation,6166,"Value Local Currency, 2010 prices",millions,132505.5361,XAM,141045.3939,XAM,145866.2814,XAM,141045.3939,XAM,196278.9906,XAM,280575.6518,XAM,262669.4983,XAM,229474.2444,XAM,200227.3523,XAM,107007.8401,XAM,87735.4256,XAM,78255.4104,XAM,75506.53401,XAM,41406.88075,XAM,40820.72116,XAM,54616.18144,XAM,72476.99858,XAM,95329.66014,XAM,99383.98451,XAM,98022.99232,XAM,108889.4259,XAM,108193.098,XAM,115834.8821,XAM,109215.3521,XAM,112017.7946,XAM,104196.5957,XAM,114039.8254,XAM,115227.932,XAM,123520.4036,XAM,138941.9958,XAM,153979.078,XAM,426687.7511,XAM,789943.0163,XAM,699618.3685,XAM,646248.4237,XAM,682572.2484,XAM,906303.451,XAM,871864.0307,XAM,899213.1007,XAM,957507.839,XAM,1096539,XAM,1508837.664,XAM,1385112.976,XAM,1401734.331,XAM,1275578.241,XAM,1121233.274,XAM,858407.6912,XAM
39,Chad,22015,Gross Fixed Capital Formation,6108,"Value US$, 2005 prices",millions,249.143156,XAM,265.200199,XAM,274.264659,XAM,265.200199,XAM,369.053012,XAM,527.551569,XAM,493.883575,XAM,431.468293,XAM,376.476908,XAM,201.201186,XAM,164.964284,XAM,147.139512,XAM,141.970945,XAM,77.855169,XAM,76.753044,XAM,102.691919,XAM,136.27467,XAM,179.243322,XAM,186.866453,XAM,184.307452,XAM,204.739032,XAM,203.429764,XAM,217.798206,XAM,205.351854,XAM,210.621139,XAM,195.915352,XAM,214.423056,XAM,216.65699,XAM,232.248886,XAM,261.245291,XAM,289.518722,XAM,802.278427,XAM,1485.288102,XAM,1315.455441,XAM,1215.106755,XAM,1283.404523,XAM,1704.074478,XAM,1639.319856,XAM,1690.742867,XAM,1800.351382,XAM,2061.764326,XAM,2387.523089,XAM,2650.150629,XAM,2838.311324,XAM,3303.794381,XAM,3521.84481,XAM,,
39,Chad,22015,Gross Fixed Capital Formation,6167,"Value US$, 2010 prices",millions,267.538227,XAM,284.780815,XAM,294.514534,XAM,284.780815,XAM,396.301427,XAM,566.502461,XAM,530.348647,XAM,463.325037,XAM,404.273454,XAM,216.056541,XAM,177.144147,XAM,158.003313,XAM,152.453134,XAM,83.603476,XAM,82.419978,XAM,110.274006,XAM,146.336283,XAM,192.477454,XAM,200.663427,XAM,197.915486,XAM,219.855598,XAM,218.449662,XAM,233.878975,XAM,220.513667,XAM,226.172,XAM,210.380436,XAM,230.254626,XAM,232.653499,XAM,249.396597,XAM,280.533903,XAM,310.894855,XAM,861.51332,XAM,1594.951879,XAM,1412.579906,XAM,1304.822141,XAM,1378.162561,XAM,1829.891983,XAM,1760.356311,XAM,1815.576055,XAM,1933.277332,XAM,2213.991266,XAM,3046.451982,XAM,2796.64292,XAM,2830.202634,XAM,2575.484397,XAM,2263.850785,XAM,1733.186992,XAM
39,Chad,22015,Gross Fixed Capital Formation,6103,Share of GDP in US$,%,11.241111,Fc,10.906679,Fc,11.346559,Fc,13.51751,Fc,16.938403,Fc,19.24801,Fc,19.047944,Fc,18.514756,Fc,16.231245,Fc,11.042021,Fc,9.63608,Fc,9.63608,Fc,8.82323,Fc,7.069255,Fc,6.351104,Fc,8.18387,Fc,10.916435,Fc,14.13547,Fc,12.502648,Fc,12.286667,Fc,13.373106,Fc,12.631824,Fc,13.409676,Fc,13.069694,Fc,12.260248,Fc,11.83941,Fc,12.466029,Fc,11.718532,Fc,11.920471,Fc,14.405806,Fc,15.857361,Fc,36.57924,Fc,54.110851,Fc,39.797979,Fc,24.495771,Fc,19.210872,Fc,22.296481,Fc,21.187666,Fc,20.144594,Fc,22.071607,Fc,22.612217,Fc,18.339602,Fc,20.392168,Fc,21.560495,Fc,20.195627,Fc,16.913989,Fc,13.077276,Fc
39,Chad,22015,Gross Fixed Capital Formation,6169,"Share of GDP, US$, 2010 prices",%,12.474718,Fc,13.033867,Fc,14.469636,Fc,14.703567,Fc,17.999343,Fc,21.945616,Fc,20.86105,Fc,19.697221,Fc,17.267872,Fc,11.747232,Fc,10.251499,Fc,10.251499,Fc,9.386736,Fc,4.450646,Fc,4.175321,Fc,5.178232,Fc,6.486533,Fc,8.230625,Fc,7.971699,Fc,7.721277,Fc,8.307686,Fc,7.952523,Fc,8.322818,Fc,7.987021,Fc,7.749361,Fc,7.108869,Fc,7.617497,Fc,7.285772,Fc,7.304782,Fc,8.258107,Fc,9.198047,Fc,22.856013,Fc,38.994425,Fc,30.217871,Fc,20.881492,Fc,20.437796,Fc,27.582419,Fc,22.533999,Fc,22.942539,Fc,22.389429,Fc,22.612217,Fc,29.270377,Fc,23.884628,Fc,25.686762,Fc,22.606338,Fc,19.033497,Fc,15.084784,Fc
39,Chad,22015,Gross Fixed Capital Formation,6157,Share of GDP in Local Currency,%,11.241111,Fc,10.906679,Fc,11.346559,Fc,13.51751,Fc,16.938403,Fc,19.24801,Fc,19.047944,Fc,18.514756,Fc,16.231245,Fc,11.042021,Fc,9.63608,Fc,9.63608,Fc,8.82323,Fc,7.069255,Fc,6.351104,Fc,8.18387,Fc,10.916435,Fc,14.13547,Fc,12.502648,Fc,12.286667,Fc,13.373106,Fc,12.631824,Fc,13.409676,Fc,13.069694,Fc,12.260248,Fc,11.83941,Fc,12.466029,Fc,11.718532,Fc,11.920471,Fc,14.405806,Fc,15.857361,Fc,36.57924,Fc,54.110851,Fc,39.797979,Fc,24.495771,Fc,19.210872,Fc,22.296481,Fc,21.187666,Fc,20.144594,Fc,22.071607,Fc,22.612217,Fc,18.339602,Fc,20.392168,Fc,21.560495,Fc,20.195627,Fc,16.913989,Fc,13.077276,Fc
39,Chad,22015,Gross Fixed Capital Formation,6168,"Share of GDP, Local Currency, 2010 prices",%,12.474718,Fc,13.033867,Fc,14.469636,Fc,14.703567,Fc,17.999343,Fc,21.945616,Fc,20.86105,Fc,19.697221,Fc,17.267872,Fc,11.747232,Fc,10.251499,Fc,10.251499,Fc,9.386736,Fc,4.450646,Fc,4.175321,Fc,5.178232,Fc,6.486533,Fc,8.230625,Fc,7.971699,Fc,7.721277,Fc,8.307686,Fc,7.952523,Fc,8.322818,Fc,7.987021,Fc,7.749361,Fc,7.108869,Fc,7.617497,Fc,7.285772,Fc,7.304782,Fc,8.258107,Fc,9.198047,Fc,22.856013,Fc,38.994425,Fc,30.217871,Fc,20.881492,Fc,20.437796,Fc,27.582419,Fc,22.533999,Fc,22.942539,Fc,22.389429,Fc,22.612217,Fc,29.270377,Fc,23.884628,Fc,25.686762,Fc,22.606338,Fc,19.033497,Fc,15.084784,Fc
39,Chad,22015,Gross Fixed Capital Formation,6155,Annual growth Local Currency,%,,,5.494505,Fc,-1.041667,Fc,16.842105,Fc,57.657658,Fc,46.171429,Fc,3.59656,Fc,1.09434,Fc,-4.107142,Fc,-42.179966,Fc,-10.848559,Fc,51.102513,Fc,3.535354,Fc,-0.54999,Fc,11.003267,Fc,30.783985,Fc,26.570016,Fc,27.581389,Fc,2.410048,Fc,-0.52562,Fc,11.852302,Fc,-2.856998,Fc,3.767424,Fc,-9.042101,Fc,49.213596,Fc,6.317017,Fc,20.648785,Fc,2.44205,Fc,17.144984,Fc,9.694587,Fc,15.347344,Fc,193.110571,Fc,63.48902,Fc,-15.975891,Fc,-9.281868,Fc,4.172616,Fc,28.358901,Fc,-1.865854,Fc,9.717386,Fc,4.984496,Fc,11.639407,Fc,-8.594715,Fc,45.45677,Fc,0.879869,Fc,-0.314166,Fc,-20.203838,Fc,-25.312425,Fc
