,osm_id,FID,geometry,GRUMP2000_PopTot
10,299680100,324,"POLYGON ((1.325 36.25, 1.333333 36.25, 1.333333 36.225, 1.341667 36.225, 1.341667 36.216667, 1.35 36.216667, 1.35 36.208333, 1.366667 36.208333, 1.366667 36.183333, 1.383333 36.183333, 1.383333 36.191667, 1.391667 36.191667, 1.391667 36.183333, 1.4 36.183333, 1.4 36.175, 1.408333 36.175, 1.408333 36.158333, 1.416667 36.158333, 1.416667 36.15, 1.433333 36.15, 1.433333 36.158333, 1.441667 36.158333, 1.441667 36.15, 1.45 36.15, 1.45 36.125, 1.441667 36.125, 1.433333 36.125, 1.433333 36.141667, 1.366667 36.141667, 1.366667 36.133333, 1.358333 36.133333, 1.35 36.133333, 1.35 36.108333, 1.341667 36.108333, 1.308333 36.108333, 1.308333 36.1, 1.3 36.1, 1.3 36.091667, 1.291667 36.091667, 1.291667 36.133333, 1.283333 36.133333, 1.283333 36.141667, 1.25 36.141667, 1.25 36.133333, 1.241667 36.133333, 1.233333 36.133333, 1.233333 36.125, 1.225 36.125, 1.225 36.133333, 1.216667 36.133333, 1.216667 36.141667, 1.208333 36.141667, 1.208333 36.15, 1.216667 36.15, 1.216667 36.166667, 1.225 36.166667, 1.233333 36.166667, 1.233333 36.183333, 1.241667 36.183333, 1.241667 36.2, 1.25 36.2, 1.258333 36.2, 1.258333 36.216667, 1.275 36.216667, 1.283333 36.216667, 1.283333 36.225, 1.291667 36.225, 1.3 36.225, 1.3 36.233333, 1.308333 36.233333, 1.308333 36.241667, 1.316667 36.241667, 1.325 36.241667, 1.325 36.25))",209042.21716308594
11,299682062,629,"POLYGON ((-0.683333 35.25, -0.666667 35.25, -0.666667 35.241667, -0.6583329999999999 35.241667, -0.6583329999999999 35.233333, -0.65 35.233333, -0.65 35.225, -0.633333 35.225, -0.633333 35.241667, -0.625 35.241667, -0.625 35.233333, -0.616667 35.233333, -0.616667 35.241667, -0.608333 35.241667, -0.608333 35.25, -0.5916670000000001 35.25, -0.5916670000000001 35.241667, -0.575 35.241667, -0.575 35.208333, -0.566667 35.208333, -0.566667 35.2, -0.575 35.2, -0.583333 35.2, -0.583333 35.191667, -0.575 35.191667, -0.575 35.175, -0.583333 35.175, -0.608333 35.175, -0.608333 35.166667, -0.616667 35.166667, -0.65 35.166667, -0.65 35.158333, -0.6583329999999999 35.158333, -0.6583329999999999 35.166667, -0.666667 35.166667, -0.666667 35.175, -0.675 35.175, -0.675 35.183333, -0.683333 35.183333, -0.683333 35.225, -0.691667 35.225, -0.691667 35.233333, -0.683333 35.233333, -0.683333 35.25))",196441.6860961914
12,299682811,741,"POLYGON ((5.691667 34.916667, 5.741667 34.916667, 5.741667 34.908333, 5.766667 34.908333, 5.766667 34.9, 5.775 34.9, 5.775 34.841667, 5.791667 34.841667, 5.791667 34.8, 5.783333 34.8, 5.783333 34.783333, 5.716667 34.783333, 5.716667 34.791667, 5.7 34.791667, 5.7 34.808333, 5.691667 34.808333, 5.691667 34.833333, 5.683333 34.833333, 5.683333 34.858333, 5.675 34.858333, 5.675 34.883333, 5.658333 34.883333, 5.658333 34.9, 5.666667 34.9, 5.675 34.9, 5.675 34.908333, 5.683333 34.908333, 5.691667 34.908333, 5.691667 34.916667))",183772.1908569336
13,299684626,596,"POLYGON ((1.35 35.408333, 1.391667 35.408333, 1.391667 35.4, 1.4 35.4, 1.4 35.366667, 1.391667 35.366667, 1.391667 35.341667, 1.4 35.341667, 1.4 35.325, 1.391667 35.325, 1.391667 35.308333, 1.383333 35.308333, 1.383333 35.3, 1.375 35.3, 1.341667 35.3, 1.341667 35.291667, 1.333333 35.291667, 1.316667 35.291667, 1.316667 35.283333, 1.275 35.283333, 1.275 35.291667, 1.283333 35.291667, 1.283333 35.3, 1.291667 35.3, 1.291667 35.333333, 1.283333 35.333333, 1.283333 35.341667, 1.275 35.341667, 1.275 35.35, 1.283333 35.35, 1.283333 35.383333, 1.291667 35.383333, 1.3 35.383333, 1.3 35.391667, 1.308333 35.391667, 1.308333 35.4, 1.341667 35.4, 1.35 35.4, 1.35 35.408333))",169756.12182617188
14,299692217,28,"POLYGON ((6.866667 36.916667, 6.883333 36.916667, 6.883333 36.891667, 6.916667 36.891667, 6.916667 36.883333, 6.975 36.883333, 6.975 36.891667, 7.025 36.891667, 7.025 36.883333, 7.033333 36.883333, 7.033333 36.875, 7.025 36.875, 7 36.875, 7 36.866667, 6.991667 36.866667, 6.983333 36.866667, 6.983333 36.858333, 6.975 36.858333, 6.975 36.85, 6.941667 36.85, 6.941667 36.858333, 6.925 36.858333, 6.925 36.841667, 6.875 36.841667, 6.875 36.85, 6.866667 36.85, 6.866667 36.858333, 6.858333 36.858333, 6.858333 36.875, 6.841667 36.875, 6.841667 36.883333, 6.85 36.883333, 6.85 36.9, 6.858333 36.9, 6.858333 36.908333, 6.866667 36.908333, 6.866667 36.916667))",162972.33514404297
15,299698224,298,"POLYGON ((7.941667 36.325, 7.95 36.325, 7.95 36.316667, 7.966667 36.316667, 7.966667 36.308333, 7.975 36.308333, 7.975 36.3, 7.991667 36.3, 7.991667 36.291667, 8.008333 36.291667, 8.008333 36.266667, 8 36.266667, 8 36.258333, 7.991667 36.258333, 7.966667 36.258333, 7.966667 36.25, 7.958333 36.25, 7.958333 36.241667, 7.95 36.241667, 7.95 36.25, 7.925 36.25, 7.925 36.258333, 7.916667 36.258333, 7.916667 36.266667, 7.925 36.266667, 7.925 36.283333, 7.908333 36.283333, 7.908333 36.291667, 7.9 36.291667, 7.9 36.3, 7.916667 36.3, 7.925 36.3, 7.925 36.308333, 7.933333 36.308333, 7.933333 36.316667, 7.941667 36.316667, 7.941667 36.325))",124952.4232788086
16,299699468,428,"POLYGON ((0.133333 36.041667, 0.141667 36.041667, 0.141667 36.033333, 0.175 36.033333, 0.175 36.008333, 0.166667 36.008333, 0.166667 36, 0.158333 36, 0.158333 35.991667, 0.15 35.991667, 0.141667 35.991667, 0.141667 35.983333, 0.133333 35.983333, 0.125 35.983333, 0.125 35.966667, 0.116667 35.966667, 0.116667 35.95, 0.108333 35.95, 0.108333 35.941667, 0.125 35.941667, 0.125 35.916667, 0.116667 35.916667, 0.108333 35.916667, 0.108333 35.908333, 0.05 35.908333, 0.05 35.916667, 0.058333 35.916667, 0.058333 35.925, 0.066667 35.925, 0.075 35.925, 0.075 35.941667, 0.083333 35.941667, 0.083333 35.958333, 0.091667 35.958333, 0.091667 35.975, 0.1 35.975, 0.1 35.983333, 0.108333 35.983333, 0.108333 36, 0.116667 36, 0.116667 36.008333, 0.125 36.008333, 0.125 36.033333, 0.133333 36.033333, 0.133333 36.041667))",140977.0771484375
17,299701636,356,"POLYGON ((5.766667 36.2, 5.783333 36.2, 5.783333 36.191667, 5.775 36.191667, 5.775 36.183333, 5.783333 36.183333, 5.783333 36.166667, 5.775 36.166667, 5.775 36.141667, 5.766667 36.141667, 5.758333 36.141667, 5.758333 36.133333, 5.75 36.133333, 5.7 36.133333, 5.7 36.125, 5.691667 36.125, 5.691667 36.133333, 5.675 36.133333, 5.675 36.125, 5.658333 36.125, 5.658333 36.141667, 5.633333 36.141667, 5.633333 36.133333, 5.625 36.133333, 5.625 36.15, 5.608333 36.15, 5.608333 36.158333, 5.616667 36.158333, 5.616667 36.166667, 5.625 36.166667, 5.625 36.175, 5.633333 36.175, 5.641667 36.175, 5.641667 36.183333, 5.658333 36.183333, 5.666667 36.183333, 5.666667 36.191667, 5.683333 36.191667, 5.683333 36.183333, 5.7 36.183333, 5.7 36.175, 5.725 36.175, 5.725 36.166667, 5.733333 36.166667, 5.733333 36.183333, 5.741667 36.183333, 5.741667 36.191667, 5.75 36.191667, 5.75 36.183333, 5.758333 36.183333, 5.758333 36.191667, 5.766667 36.191667, 5.766667 36.2))",125083.16137695312
18,299702563,590,"POLYGON ((7.133333 35.466667, 7.158333 35.466667, 7.158333 35.458333, 7.166667 35.458333, 7.166667 35.441667, 7.175 35.441667, 7.175 35.416667, 7.166667 35.416667, 7.166667 35.408333, 7.116667 35.408333, 7.116667 35.416667, 7.108333 35.416667, 7.108333 35.433333, 7.1 35.433333, 7.1 35.45, 7.108333 35.45, 7.108333 35.458333, 7.125 35.458333, 7.133333 35.458333, 7.133333 35.466667))",91839.03253173828
19,299822267,756,"POLYGON ((0.141667 34.891667, 0.15 34.891667, 0.15 34.875, 0.158333 34.875, 0.158333 34.866667, 0.175 34.866667, 0.175 34.841667, 0.191667 34.841667, 0.191667 34.833333, 0.2 34.833333, 0.2 34.816667, 0.208333 34.816667, 0.208333 34.808333, 0.2 34.808333, 0.191667 34.808333, 0.191667 34.8, 0.183333 34.8, 0.125 34.8, 0.125 34.791667, 0.1 34.791667, 0.1 34.8, 0.075 34.8, 0.075 34.808333, 0.083333 34.808333, 0.091667 34.808333, 0.091667 34.816667, 0.1 34.816667, 0.1 34.825, 0.091667 34.825, 0.091667 34.833333, 0.083333 34.833333, 0.083333 34.866667, 0.108333 34.866667, 0.108333 34.858333, 0.116667 34.858333, 0.116667 34.866667, 0.125 34.866667, 0.133333 34.866667, 0.133333 34.883333, 0.141667 34.883333, 0.141667 34.891667))",114203.11791992188
20,299824735,244,"POLYGON ((7.425 36.491667, 7.441667 36.491667, 7.441667 36.483333, 7.45 36.483333, 7.45 36.491667, 7.458333 36.491667, 7.458333 36.483333, 7.475 36.483333, 7.475 36.466667, 7.466667 36.466667, 7.466667 36.416667, 7.458333 36.416667, 7.441667 36.416667, 7.441667 36.425, 7.425 36.425, 7.425 36.441667, 7.4 36.441667, 7.4 36.45, 7.383333 36.45, 7.383333 36.441667, 7.375 36.441667, 7.375 36.45, 7.358333 36.45, 7.358333 36.458333, 7.366667 36.458333, 7.366667 36.466667, 7.375 36.466667, 7.375 36.475, 7.383333 36.475, 7.391667 36.475, 7.391667 36.483333, 7.416667 36.483333, 7.425 36.483333, 7.425 36.491667))",113970.30078125
21,316393181,70,"POLYGON ((3.008333 36.825, 3.016667 36.825, 3.016667 36.816667, 3.041667 36.816667, 3.041667 36.808333, 3.05 36.808333, 3.05 36.8, 3.066667 36.8, 3.066667 36.791667, 3.075 36.791667, 3.075 36.783333, 3.066667 36.783333, 3.066667 36.766667, 3.083333 36.766667, 3.083333 36.75, 3.125 36.75, 3.125 36.741667, 3.166667 36.741667, 3.166667 36.75, 3.183333 36.75, 3.191667 36.75, 3.191667 36.758333, 3.2 36.758333, 3.208333 36.758333, 3.208333 36.766667, 3.216667 36.766667, 3.225 36.766667, 3.225 36.783333, 3.233333 36.783333, 3.233333 36.8, 3.225 36.8, 3.225 36.816667, 3.258333 36.816667, 3.258333 36.808333, 3.275 36.808333, 3.275 36.8, 3.308333 36.8, 3.308333 36.791667, 3.333333 36.791667, 3.333333 36.783333, 3.366667 36.783333, 3.366667 36.775, 3.391667 36.775, 3.391667 36.766667, 3.416667 36.766667, 3.416667 36.741667, 3.425 36.741667, 3.425 36.733333, 3.433333 36.733333, 3.433333 36.716667, 3.441667 36.716667, 3.441667 36.708333, 3.458333 36.708333, 3.458333 36.7, 3.466667 36.7, 3.466667 36.666667, 3.458333 36.666667, 3.433333 36.666667, 3.433333 36.675, 3.425 36.675, 3.425 36.666667, 3.408333 36.666667, 3.408333 36.675, 3.4 36.675, 3.4 36.658333, 3.383333 36.658333, 3.383333 36.666667, 3.358333 36.666667, 3.358333 36.675, 3.35 36.675, 3.35 36.683333, 3.325 36.683333, 3.325 36.691667, 3.316667 36.691667, 3.316667 36.708333, 3.3 36.708333, 3.3 36.683333, 3.291667 36.683333, 3.291667 36.675, 3.3 36.675, 3.3 36.658333, 3.291667 36.658333, 3.283333 36.658333, 3.283333 36.65, 3.275 36.65, 3.275 36.641667, 3.283333 36.641667, 3.283333 36.633333, 3.3 36.633333, 3.3 36.625, 3.291667 36.625, 3.291667 36.616667, 3.283333 36.616667, 3.258333 36.616667, 3.258333 36.608333, 3.25 36.608333, 3.241667 36.608333, 3.241667 36.6, 3.233333 36.6, 3.225 36.6, 3.225 36.591667, 3.216667 36.591667, 3.216667 36.575, 3.183333 36.575, 3.183333 36.616667, 3.191667 36.616667, 3.191667 36.625, 3.2 36.625, 3.2 36.641667, 3.191667 36.641667, 3.191667 36.65, 3.183333 36.65, 3.183333 36.641667, 3.158333 36.641667, 3.158333 36.65, 3.141667 36.65, 3.141667 36.641667, 3.133333 36.641667, 3.108333 36.641667, 3.108333 36.633333, 3.1 36.633333, 3.1 36.641667, 3.091667 36.641667, 3.091667 36.633333, 3.025 36.633333, 3.025 36.641667, 3.008333 36.641667, 3.008333 36.633333, 3 36.633333, 2.983333 36.633333, 2.983333 36.625, 2.958333 36.625, 2.958333 36.641667, 2.95 36.641667, 2.95 36.633333, 2.883333 36.633333, 2.883333 36.658333, 2.891667 36.658333, 2.9 36.658333, 2.9 36.666667, 2.916667 36.666667, 2.925 36.666667, 2.925 36.683333, 2.933333 36.683333, 2.933333 36.7, 2.908333 36.7, 2.908333 36.691667, 2.891667 36.691667, 2.891667 36.708333, 2.883333 36.708333, 2.883333 36.716667, 2.875 36.716667, 2.875 36.7, 2.866667 36.7, 2.858333 36.7, 2.858333 36.666667, 2.85 36.666667, 2.833333 36.666667, 2.833333 36.658333, 2.825 36.658333, 2.8 36.658333, 2.8 36.65, 2.816667 36.65, 2.816667 36.641667, 2.825 36.641667, 2.825 36.625, 2.833333 36.625, 2.833333 36.608333, 2.825 36.608333, 2.825 36.6, 2.816667 36.6, 2.783333 36.6, 2.783333 36.591667, 2.775 36.591667, 2.775 36.6, 2.758333 36.6, 2.758333 36.625, 2.741667 36.625, 2.741667 36.641667, 2.733333 36.641667, 2.733333 36.633333, 2.725 36.633333, 2.716667 36.633333, 2.716667 36.616667, 2.708333 36.616667, 2.708333 36.608333, 2.7 36.608333, 2.683333 36.608333, 2.683333 36.6, 2.675 36.6, 2.666667 36.6, 2.666667 36.591667, 2.658333 36.591667, 2.658333 36.6, 2.65 36.6, 2.65 36.625, 2.658333 36.625, 2.666667 36.625, 2.666667 36.641667, 2.675 36.641667, 2.683333 36.641667, 2.683333 36.65, 2.691667 36.65, 2.7 36.65, 2.7 36.658333, 2.708333 36.658333, 2.716667 36.658333, 2.716667 36.666667, 2.725 36.666667, 2.733333 36.666667, 2.733333 36.675, 2.75 36.675, 2.758333 36.675, 2.758333 36.683333, 2.775 36.683333, 2.783333 36.683333, 2.783333 36.691667, 2.791667 36.691667, 2.8 36.691667, 2.8 36.7, 2.808333 36.7, 2.816667 36.7, 2.816667 36.708333, 2.825 36.708333, 2.825 36.716667, 2.833333 36.716667, 2.833333 36.725, 2.841667 36.725, 2.841667 36.766667, 2.85 36.766667, 2.85 36.758333, 2.866667 36.758333, 2.866667 36.766667, 2.875 36.766667, 2.883333 36.766667, 2.883333 36.775, 2.891667 36.775, 2.891667 36.791667, 2.9 36.791667, 2.9 36.8, 2.891667 36.8, 2.891667 36.808333, 2.941667 36.808333, 2.95 36.808333, 2.95 36.816667, 3 36.816667, 3.008333 36.816667, 3.008333 36.825))",3015573.3845825195
22,442688335,474,"POLYGON ((7.35 35.833333, 7.358333 35.833333, 7.358333 35.825, 7.366667 35.825, 7.366667 35.816667, 7.375 35.816667, 7.375 35.825, 7.408333 35.825, 7.408333 35.816667, 7.416667 35.816667, 7.416667 35.8, 7.425 35.8, 7.425 35.791667, 7.433333 35.791667, 7.433333 35.766667, 7.425 35.766667, 7.391667 35.766667, 7.391667 35.758333, 7.383333 35.758333, 7.383333 35.766667, 7.375 35.766667, 7.375 35.775, 7.341667 35.775, 7.341667 35.783333, 7.333333 35.783333, 7.333333 35.808333, 7.316667 35.808333, 7.316667 35.816667, 7.308333 35.816667, 7.308333 35.825, 7.341667 35.825, 7.35 35.825, 7.35 35.833333))",93674.3148803711
23,810749504,497,"POLYGON ((-0.566667 35.775, -0.55 35.775, -0.55 35.766667, -0.525 35.766667, -0.525 35.775, -0.508333 35.775, -0.508333 35.766667, -0.516667 35.766667, -0.516667 35.758333, -0.508333 35.758333, -0.508333 35.75, -0.516667 35.75, -0.516667 35.716667, -0.491667 35.716667, -0.491667 35.725, -0.483333 35.725, -0.483333 35.716667, -0.475 35.716667, -0.475 35.708333, -0.458333 35.708333, -0.458333 35.716667, -0.45 35.716667, -0.45 35.7, -0.441667 35.7, -0.441667 35.683333, -0.433333 35.683333, -0.433333 35.675, -0.441667 35.675, -0.466667 35.675, -0.466667 35.666667, -0.458333 35.666667, -0.458333 35.65, -0.441667 35.65, -0.441667 35.641667, -0.45 35.641667, -0.45 35.633333, -0.483333 35.633333, -0.483333 35.641667, -0.558333 35.641667, -0.558333 35.65, -0.575 35.65, -0.575 35.641667, -0.583333 35.641667, -0.583333 35.658333, -0.6 35.658333, -0.6 35.625, -0.608333 35.625, -0.608333 35.608333, -0.616667 35.608333, -0.675 35.608333, -0.675 35.6, -0.683333 35.6, -0.683333 35.616667, -0.675 35.616667, -0.675 35.641667, -0.708333 35.641667, -0.708333 35.683333, -0.7166670000000001 35.683333, -0.7166670000000001 35.708333, -0.733333 35.708333, -0.733333 35.725, -0.725 35.725, -0.725 35.733333, -0.708333 35.733333, -0.708333 35.725, -0.7 35.725, -0.7 35.716667, -0.616667 35.716667, -0.616667 35.725, -0.608333 35.725, -0.6 35.725, -0.6 35.733333, -0.5916670000000001 35.733333, -0.5916670000000001 35.741667, -0.583333 35.741667, -0.583333 35.75, -0.575 35.75, -0.575 35.766667, -0.566667 35.766667, -0.566667 35.775))",932187.8309631348
24,1941427461,72,"POLYGON ((5.708333 36.825, 5.775 36.825, 5.775 36.816667, 5.783333 36.816667, 5.783333 36.808333, 5.816667 36.808333, 5.816667 36.783333, 5.808333 36.783333, 5.808333 36.775, 5.8 36.775, 5.8 36.766667, 5.725 36.766667, 5.725 36.775, 5.716667 36.775, 5.716667 36.766667, 5.683333 36.766667, 5.683333 36.791667, 5.675 36.791667, 5.675 36.808333, 5.683333 36.808333, 5.691667 36.808333, 5.691667 36.816667, 5.7 36.816667, 5.708333 36.816667, 5.708333 36.825))",121481.14514160156
25,2147483647,737,"POLYGON ((-1.358333 34.933333, -1.325 34.933333, -1.325 34.925, -1.308333 34.925, -1.308333 34.916667, -1.3 34.916667, -1.3 34.908333, -1.283333 34.908333, -1.283333 34.9, -1.258333 34.9, -1.258333 34.858333, -1.266667 34.858333, -1.275 34.858333, -1.275 34.866667, -1.291667 34.866667, -1.291667 34.858333, -1.3 34.858333, -1.325 34.858333, -1.325 34.85, -1.333333 34.85, -1.341667 34.85, -1.341667 34.841667, -1.358333 34.841667, -1.358333 34.85, -1.375 34.85, -1.375 34.866667, -1.383333 34.866667, -1.383333 34.883333, -1.375 34.883333, -1.375 34.891667, -1.366667 34.891667, -1.366667 34.916667, -1.358333 34.916667, -1.358333 34.933333))",179600.68817138672
26,2147483647,329,"POLYGON ((5.408333 36.25, 5.425 36.25, 5.425 36.241667, 5.433333 36.241667, 5.433333 36.225, 5.483333 36.225, 5.483333 36.233333, 5.508333 36.233333, 5.508333 36.216667, 5.5 36.216667, 5.5 36.183333, 5.491667 36.183333, 5.491667 36.175, 5.483333 36.175, 5.483333 36.166667, 5.475 36.166667, 5.475 36.15, 5.466667 36.15, 5.466667 36.141667, 5.458333 36.141667, 5.441667 36.141667, 5.441667 36.133333, 5.433333 36.133333, 5.433333 36.141667, 5.375 36.141667, 5.375 36.133333, 5.366667 36.133333, 5.366667 36.141667, 5.35 36.141667, 5.35 36.175, 5.341667 36.175, 5.341667 36.216667, 5.35 36.216667, 5.358333 36.216667, 5.358333 36.225, 5.366667 36.225, 5.375 36.225, 5.375 36.233333, 5.383333 36.233333, 5.391667 36.233333, 5.391667 36.241667, 5.4 36.241667, 5.408333 36.241667, 5.408333 36.25))",250728.2763671875
27,27564966,1671,"POLYGON ((32.533333 30.016667, 32.558333 30.016667, 32.566667 30.016667, 32.566667 30.025, 32.575 30.025, 32.575 30.016667, 32.583333 30.016667, 32.583333 29.95, 32.575 29.95, 32.575 29.933333, 32.558333 29.933333, 32.558333 29.958333, 32.55 29.958333, 32.55 29.95, 32.541667 29.95, 32.541667 29.941667, 32.533333 29.941667, 32.533333 29.95, 32.5 29.95, 32.5 29.941667, 32.475 29.941667, 32.475 29.95, 32.483333 29.95, 32.483333 29.958333, 32.491667 29.958333, 32.491667 29.966667, 32.5 29.966667, 32.5 29.975, 32.508333 29.975, 32.508333 29.983333, 32.516667 29.983333, 32.516667 29.991667, 32.525 29.991667, 32.525 30, 32.533333 30, 32.533333 30.016667))",237508.16284179688
28,27564975,1706,"POLYGON ((32.258333 31.283333, 32.283333 31.283333, 32.283333 31.275, 32.316667 31.275, 32.316667 31.258333, 32.333333 31.258333, 32.333333 31.25, 32.341667 31.25, 32.341667 31.241667, 32.35 31.241667, 32.35 31.225, 32.341667 31.225, 32.341667 31.208333, 32.333333 31.208333, 32.333333 31.233333, 32.325 31.233333, 32.325 31.225, 32.316667 31.225, 32.316667 31.216667, 32.308333 31.216667, 32.308333 31.225, 32.3 31.225, 32.3 31.233333, 32.275 31.233333, 32.275 31.241667, 32.258333 31.241667, 32.258333 31.258333, 32.25 31.258333, 32.25 31.275, 32.258333 31.275, 32.258333 31.283333))",480783.5030002594
29,27565020,1664,"POLYGON ((30.058333 31.333333, 30.083333 31.333333, 30.083333 31.325, 30.075 31.325, 30.075 31.308333, 30.083333 31.308333, 30.083333 31.291667, 30.091667 31.291667, 30.091667 31.275, 30.116667 31.275, 30.116667 31.266667, 30.15 31.266667, 30.15 31.25, 30.141667 31.25, 30.141667 31.216667, 30.158333 31.216667, 30.158333 31.208333, 30.175 31.208333, 30.175 31.216667, 30.191667 31.216667, 30.191667 31.208333, 30.216667 31.208333, 30.216667 31.191667, 30.225 31.191667, 30.225 31.2, 30.233333 31.2, 30.233333 31.116667, 30.225 31.116667, 30.225 31.1, 30.216667 31.1, 30.208333 31.1, 30.208333 31.091667, 30.2 31.091667, 30.2 31.083333, 30.191667 31.083333, 30.191667 31.075, 30.183333 31.075, 30.183333 31.058333, 30.175 31.058333, 30.175 31.05, 30.166667 31.05, 30.15 31.05, 30.15 31.041667, 30.141667 31.041667, 30.141667 31.033333, 30.158333 31.033333, 30.158333 31.025, 30.166667 31.025, 30.166667 31.016667, 30.158333 31.016667, 30.158333 31.008333, 30.15 31.008333, 30.15 31, 30.141667 31, 30.141667 30.991667, 30.133333 30.991667, 30.133333 30.983333, 30.1 30.983333, 30.1 30.991667, 30.091667 30.991667, 30.091667 31.008333, 30.083333 31.008333, 30.083333 31.016667, 30.075 31.016667, 30.075 31.025, 30.058333 31.025, 30.058333 31.033333, 30.041667 31.033333, 30.041667 31.025, 30.033333 31.025, 30.033333 31.016667, 30.025 31.016667, 30.008333 31.016667, 30.008333 31.008333, 30 31.008333, 30 31, 29.983333 31, 29.983333 31.008333, 29.975 31.008333, 29.975 31.025, 29.966667 31.025, 29.966667 31.033333, 29.958333 31.033333, 29.958333 31.041667, 29.95 31.041667, 29.95 31.05, 29.941667 31.05, 29.941667 31.066667, 29.95 31.066667, 29.95 31.083333, 29.958333 31.083333, 29.958333 31.1, 29.966667 31.1, 29.966667 31.108333, 29.975 31.108333, 29.975 31.125, 29.983333 31.125, 29.983333 31.141667, 29.991667 31.141667, 29.991667 31.183333, 29.983333 31.183333, 29.983333 31.2, 29.966667 31.2, 29.966667 31.183333, 29.975 31.183333, 29.975 31.175, 29.966667 31.175, 29.95 31.175, 29.95 31.166667, 29.933333 31.166667, 29.933333 31.175, 29.916667 31.175, 29.916667 31.166667, 29.908333 31.166667, 29.9 31.166667, 29.9 31.158333, 29.891667 31.158333, 29.891667 31.15, 29.883333 31.15, 29.875 31.15, 29.875 31.141667, 29.866667 31.141667, 29.866667 31.15, 29.858333 31.15, 29.858333 31.116667, 29.85 31.116667, 29.841667 31.116667, 29.841667 31.125, 29.825 31.125, 29.825 31.116667, 29.816667 31.116667, 29.816667 31.108333, 29.808333 31.108333, 29.808333 31.1, 29.8 31.1, 29.8 31.091667, 29.791667 31.091667, 29.775 31.091667, 29.775 31.083333, 29.766667 31.083333, 29.766667 31.075, 29.75 31.075, 29.75 31.083333, 29.741667 31.083333, 29.741667 31.108333, 29.75 31.108333, 29.75 31.116667, 29.758333 31.116667, 29.758333 31.125, 29.766667 31.125, 29.766667 31.133333, 29.775 31.133333, 29.775 31.141667, 29.783333 31.141667, 29.783333 31.15, 29.8 31.15, 29.8 31.141667, 29.825 31.141667, 29.825 31.15, 29.833333 31.15, 29.841667 31.15, 29.841667 31.158333, 29.85 31.158333, 29.85 31.166667, 29.858333 31.166667, 29.858333 31.175, 29.866667 31.175, 29.875 31.175, 29.875 31.191667, 29.858333 31.191667, 29.858333 31.208333, 29.866667 31.208333, 29.875 31.208333, 29.875 31.216667, 29.891667 31.216667, 29.891667 31.208333, 29.9 31.208333, 29.9 31.216667, 29.916667 31.216667, 29.925 31.216667, 29.925 31.225, 29.933333 31.225, 29.933333 31.233333, 29.941667 31.233333, 29.941667 31.241667, 29.95 31.241667, 29.958333 31.241667, 29.958333 31.25, 29.966667 31.25, 29.966667 31.258333, 29.975 31.258333, 29.975 31.266667, 29.983333 31.266667, 29.983333 31.275, 29.991667 31.275, 30 31.275, 30 31.283333, 30.008333 31.283333, 30.008333 31.291667, 30.016667 31.291667, 30.016667 31.3, 30.025 31.3, 30.025 31.291667, 30.033333 31.291667, 30.033333 31.308333, 30.041667 31.308333, 30.041667 31.316667, 30.05 31.316667, 30.05 31.325, 30.058333 31.325, 30.058333 31.333333))",4054606.714050293
